,names,datetime,tmpc,relh,drct,sped,vsby
24104,Lahore,2018-06-20 07:00:00,38.0,42.3,145.0,7.475,4.35
24105,Lahore,2018-06-20 08:00:00,39.0,40.08,190.0,5.75,4.35
24106,Lahore,2018-06-20 09:00:00,39.0,40.08,60.0,2.875,4.35
24107,Lahore,2018-06-20 10:00:00,39.0,40.08,0.0,0.0,3.11
24108,Lahore,2018-06-20 11:00:00,35.0,44.14,60.0,12.65,1.55
24109,Lahore,2018-06-20 12:00:00,37.0,39.54,30.0,6.324999999999999,2.49
24110,Lahore,2018-06-20 13:00:00,36.0,41.77,310.0,4.6,2.49
24111,Lahore,2018-06-20 14:00:00,33.5,49.58,290.0,21.275,1.55
24112,Lahore,2018-06-20 15:00:00,30.0,55.04,245.0,12.649999999999999,2.1750000000000003
24113,Lahore,2018-06-20 16:00:00,30.0,56.795,230.0,5.175,2.49
24114,Lahore,2018-06-20 17:00:00,30.0,58.55,165.0,4.025,2.49
24115,Lahore,2018-06-20 18:00:00,30.0,58.55,85.0,5.175,2.49
24116,Lahore,2018-06-20 19:00:00,30.0,58.55,135.0,5.175,2.49
24117,Lahore,2018-06-20 20:00:00,30.0,60.4,295.0,4.025,2.49
24118,Lahore,2018-06-20 21:00:00,30.0,58.55,290.0,4.6,2.49
24119,Lahore,2018-06-20 22:00:00,29.0,58.32,0.0,0.0,2.49
24120,Lahore,2018-06-20 23:00:00,29.0,58.32,0.0,0.0,2.49
24121,Lahore,2018-06-21 00:00:00,28.0,61.81,175.0,2.3,2.49
24122,Lahore,2018-06-21 01:00:00,28.5,61.92,180.0,1.725,2.49
24123,Lahore,2018-06-21 02:00:00,31.5,53.76,35.0,1.725,2.49
24124,Lahore,2018-06-21 03:00:00,33.5,49.575,70.0,3.45,2.49
24125,Lahore,2018-06-21 04:00:00,36.0,41.77,50.0,4.025,3.11
24126,Lahore,2018-06-21 05:00:00,37.0,39.54,100.0,4.025,3.73
24127,Lahore,2018-06-21 06:00:00,37.0,39.54,70.0,4.6,4.97
24128,Lahore,2018-06-21 07:00:00,38.5,37.575,0.0,0.0,4.97
24129,Lahore,2018-06-21 08:00:00,39.0,37.71,0.0,0.0,4.97
24130,Lahore,2018-06-21 09:00:00,40.0,33.61,270.0,6.9,4.97
24131,Lahore,2018-06-21 10:00:00,40.5,32.74,255.0,8.05,4.97
24132,Lahore,2018-06-21 11:00:00,41.0,31.87,295.0,4.6,4.97
24133,Lahore,2018-06-21 12:00:00,40.0,34.675,165.0,5.175000000000001,4.35
24134,Lahore,2018-06-21 13:00:00,40.0,35.74,300.0,8.05,3.73
24135,Lahore,2018-06-21 14:00:00,39.0,35.47,300.0,4.6,3.73
24136,Lahore,2018-06-21 15:00:00,36.0,41.77,270.0,5.75,3.11
24137,Lahore,2018-06-21 16:00:00,35.5,44.35,220.0,2.875,2.8
24138,Lahore,2018-06-21 17:00:00,33.0,47.885,220.0,5.175000000000001,2.49
24139,Lahore,2018-06-21 18:00:00,33.0,49.36,245.0,4.025,2.49
24140,Lahore,2018-06-21 19:00:00,32.5,54.004999999999995,265.0,4.6,2.49
24141,Lahore,2018-06-21 20:00:00,32.0,55.53,0.0,0.0,2.49
24142,Lahore,2018-06-21 21:00:00,32.0,55.53,0.0,0.0,2.49
24143,Lahore,2018-06-21 22:00:00,31.0,57.61666666666667,110.0,1.9166666666666667,2.49
24144,Lahore,2018-06-21 23:00:00,31.5,55.41,120.0,5.75,2.49
24145,Lahore,2018-06-22 00:00:00,28.0,37.07,0.0,0.0,4.97
24146,Lahore,2018-06-22 01:00:00,30.5,60.515,120.0,2.875,1.86
24147,Lahore,2018-06-22 02:00:00,32.5,54.004999999999995,230.0,3.4499999999999997,1.86
24148,Lahore,2018-06-22 03:00:00,34.0,49.62,150.0,4.6,1.86
24149,Lahore,2018-06-22 04:00:00,35.0,46.93,260.0,4.6,1.86
24150,Lahore,2018-06-22 05:00:00,35.5,44.275,165.0,4.025,1.86
24151,Lahore,2018-06-22 06:00:00,36.0,43.09,295.0,6.9,2.49
24152,Lahore,2018-06-22 07:00:00,36.0,41.77,360.0,12.65,2.49
24153,Lahore,2018-06-22 08:00:00,36.5,39.47,20.0,9.2,2.49
24154,Lahore,2018-06-22 09:00:00,38.0,37.44,30.0,6.9,2.49
24155,Lahore,2018-06-22 10:00:00,39.0,35.47,195.0,5.75,3.11
24156,Lahore,2018-06-22 11:00:00,40.0,30.65,335.0,5.175,3.11
24157,Lahore,2018-06-22 12:00:00,39.5,29.564999999999998,35.0,4.6,3.11
24158,Lahore,2018-06-22 13:00:00,38.5,31.255,170.0,3.45,3.11
24159,Lahore,2018-06-22 14:00:00,38.0,35.2,145.0,1.725,3.11
24160,Lahore,2018-06-22 15:00:00,38.0,37.44,0.0,0.0,3.11
24161,Lahore,2018-06-22 16:00:00,36.0,44.41,300.0,6.9,2.49
24162,Lahore,2018-06-22 19:00:00,31.0,58.78,290.0,12.65,2.49
24163,Lahore,2018-06-22 20:00:00,31.0,62.47,290.0,5.75,2.49
24164,Lahore,2018-06-22 21:00:00,31.0,62.47,40.0,10.35,2.49
24165,Lahore,2018-06-22 22:00:00,30.0,66.15,30.0,5.175000000000001,2.49
24166,Lahore,2018-06-22 23:00:00,30.0,66.15,50.0,6.9,2.49
24167,Lahore,2018-06-23 00:00:00,30.0,66.15,300.0,11.5,1.86
24168,Lahore,2018-06-23 01:00:00,29.0,65.95,200.0,13.8,2.49
24169,Lahore,2018-06-23 02:00:00,28.0,69.9,250.0,10.35,2.49
24170,Lahore,2018-06-23 03:00:00,28.0,69.9,250.0,4.6,2.49
24171,Lahore,2018-06-23 04:00:00,,,130.0,6.9,2.49
24172,Lahore,2018-06-23 05:00:00,32.0,55.53,100.0,4.6,3.11
24173,Lahore,2018-06-23 06:00:00,34.5,51.3,90.0,4.025,3.11
24174,Lahore,2018-06-23 07:00:00,36.5,43.22,105.0,5.75,3.42
24175,Lahore,2018-06-23 08:00:00,38.0,33.08,100.0,3.45,3.73
24176,Lahore,2018-06-23 09:00:00,38.0,32.075,0.0,0.0,3.73
24177,Lahore,2018-06-23 10:00:00,39.0,27.63,85.0,6.9,3.73
24178,Lahore,2018-06-23 11:00:00,39.0,27.63,100.0,6.9,3.73
24179,Lahore,2018-06-23 12:00:00,38.0,32.410000000000004,106.66666666666667,6.516666666666667,3.73
24180,Lahore,2018-06-23 13:00:00,36.0,41.77,140.0,5.75,3.73
24181,Lahore,2018-06-23 14:00:00,35.5,44.35,165.0,5.75,3.73
24182,Lahore,2018-06-23 15:00:00,34.5,45.405,180.0,3.45,3.11
24183,Lahore,2018-06-23 16:00:00,33.5,51.05,205.0,3.45,3.11
24184,Lahore,2018-06-23 17:00:00,33.0,52.48,190.0,3.45,3.11
24185,Lahore,2018-06-23 18:00:00,32.5,54.004999999999995,105.0,1.725,3.11
24186,Lahore,2018-06-23 19:00:00,31.5,57.155,235.0,4.025,3.11
24187,Lahore,2018-06-23 20:00:00,31.0,58.78,120.0,1.725,3.11
24188,Lahore,2018-06-23 21:00:00,31.0,58.78,225.0,4.025,2.49
24189,Lahore,2018-06-23 22:00:00,30.5,60.515,0.0,0.0,2.49
24190,Lahore,2018-06-23 23:00:00,30.0,62.25,295.0,4.025,2.49
24191,Lahore,2018-06-24 00:00:00,29.0,65.95,0.0,0.0,2.49
24192,Lahore,2018-06-24 01:00:00,30.5,60.515,0.0,0.0,2.49
24193,Lahore,2018-06-24 02:00:00,33.0,55.77,0.0,0.0,2.49
24194,Lahore,2018-06-24 03:00:00,34.5,51.3,305.0,4.025,2.49
24195,Lahore,2018-06-24 04:00:00,35.5,47.14,305.0,6.9,2.49
24196,Lahore,2018-06-24 05:00:00,37.0,42.04,275.0,5.75,3.11
24197,Lahore,2018-06-24 06:00:00,38.0,39.81,330.0,8.05,3.11
24198,Lahore,2018-06-24 07:00:00,39.0,37.71,310.0,8.05,3.11
24199,Lahore,2018-06-24 08:00:00,39.5,37.91,305.0,5.175,3.11
24200,Lahore,2018-06-24 09:00:00,40.5,34.81,290.0,8.625,3.11
24201,Lahore,2018-06-24 10:00:00,40.0,35.74,220.0,12.075,3.73
24202,Lahore,2018-06-24 11:00:00,41.0,33.88,250.0,10.35,3.73
24203,Lahore,2018-06-24 12:00:00,40.0,34.675,255.0,9.2,3.73
24204,Lahore,2018-06-24 13:00:00,35.5,45.515,250.0,9.774999999999999,3.73
24205,Lahore,2018-06-24 14:00:00,38.5,36.455,285.0,6.325,3.73
24206,Lahore,2018-06-24 15:00:00,37.0,42.04,300.0,6.9,2.49
24207,Lahore,2018-06-24 16:00:00,36.0,44.41,300.0,5.75,2.49
24208,Lahore,2018-06-24 17:00:00,35.0,46.93,310.0,4.6,2.49
24209,Lahore,2018-06-24 18:00:00,34.5,51.3,0.0,0.0,2.49
24210,Lahore,2018-06-24 19:00:00,34.0,52.73,255.0,5.75,2.49
24211,Lahore,2018-06-24 20:00:00,34.0,52.73,260.0,5.75,2.49
24212,Lahore,2018-06-24 21:00:00,33.0,55.77,310.0,4.025,3.11
24213,Lahore,2018-06-24 22:00:00,32.5,57.39,30.0,3.45,2.8
24214,Lahore,2018-06-24 23:00:00,32.0,59.01,305.0,3.45,2.49
24215,Lahore,2018-06-25 00:00:00,32.0,59.01,290.0,3.45,2.17
24216,Lahore,2018-06-25 01:00:00,32.0,55.53,310.0,3.45,2.33
24217,Lahore,2018-06-25 02:00:00,33.0,49.36,295.0,4.6,2.49
24218,Lahore,2018-06-25 03:00:00,34.0,49.62,225.0,6.325,2.49
24219,Lahore,2018-06-25 04:00:00,36.0,44.485,225.0,4.025,2.49
24220,Lahore,2018-06-25 05:00:00,37.5,38.489999999999995,220.0,8.625,2.49
24221,Lahore,2018-06-25 06:00:00,39.0,38.894999999999996,205.0,11.5,2.49
24222,Lahore,2018-06-25 07:00:00,39.0,40.08,205.0,12.075,2.49
24223,Lahore,2018-06-25 08:00:00,40.0,35.74,245.0,9.775,2.49
24224,Lahore,2018-06-25 09:00:00,41.0,33.88,255.0,8.625,3.11
24225,Lahore,2018-06-25 10:00:00,41.0,33.88,270.0,8.05,3.73
24226,Lahore,2018-06-25 11:00:00,41.0,33.88,280.0,6.325,3.73
24227,Lahore,2018-06-25 12:00:00,41.0,33.88,290.0,8.05,3.73
24228,Lahore,2018-06-25 13:00:00,40.0,33.61,270.0,6.9,3.11
24229,Lahore,2018-06-25 14:00:00,39.5,35.605000000000004,355.0,5.175000000000001,3.11
24230,Lahore,2018-06-25 15:00:00,38.0,37.504999999999995,265.0,3.45,3.11
24231,Lahore,2018-06-25 16:00:00,36.5,41.974999999999994,220.0,4.6,3.11
24232,Lahore,2018-06-25 17:00:00,36.0,44.41,215.0,4.6,3.11
24233,Lahore,2018-06-25 18:00:00,35.5,45.67,205.0,6.325,3.11
24234,Lahore,2018-06-25 19:00:00,34.5,48.275,215.0,10.35,2.49
24235,Lahore,2018-06-25 20:00:00,33.0,55.77,220.0,6.9,2.49
24236,Lahore,2018-06-25 21:00:00,33.0,55.77,255.0,5.75,2.49
24237,Lahore,2018-06-25 22:00:00,30.0,60.41,90.0,3.45,2.49
24238,Lahore,2018-06-25 23:00:00,32.0,59.01,165.0,2.3,2.49
24239,Lahore,2018-06-26 00:00:00,32.0,57.269999999999996,270.0,4.025,2.49
24240,Lahore,2018-06-26 01:00:00,31.5,60.739999999999995,140.0,6.325,1.705
24241,Lahore,2018-06-26 02:00:00,32.0,59.01,250.0,4.025,1.55
24242,Lahore,2018-06-26 03:00:00,33.0,55.77,180.0,3.45,1.55
24243,Lahore,2018-06-26 04:00:00,34.0,52.73,265.0,4.6,1.86
24244,Lahore,2018-06-26 05:00:00,35.0,49.87,210.0,3.45,1.86
24245,Lahore,2018-06-26 06:00:00,38.0,42.35,183.33333333333334,5.366666666666667,2.49
24246,Lahore,2018-06-26 07:00:00,39.0,41.325,180.0,5.175,3.11
24247,Lahore,2018-06-26 08:00:00,40.0,37.98,200.0,4.6,3.11
24248,Lahore,2018-06-26 09:00:00,41.0,36.01,190.0,5.75,3.42
24249,Lahore,2018-06-26 10:00:00,41.0,36.01,0.0,0.0,3.73
24250,Lahore,2018-06-26 11:00:00,41.0,36.01,230.0,4.6,3.73
24251,Lahore,2018-06-26 12:00:00,40.5,35.875,125.0,3.45,3.73
24252,Lahore,2018-06-26 13:00:00,37.5,40.92,190.0,16.675,1.395
24253,Lahore,2018-06-26 14:00:00,38.0,39.81,200.0,5.75,2.49
24254,Lahore,2018-06-26 15:00:00,37.0,46.06,145.0,6.325,2.49
24255,Lahore,2018-06-26 16:00:00,35.0,45.54,115.0,15.525,1.8650000000000002
24256,Lahore,2018-06-26 17:00:00,28.0,65.285,230.0,19.55,0.9299999999999999
24257,Lahore,2018-06-26 18:00:00,23.5,78.41,185.0,21.85,0.775
24258,Lahore,2018-06-26 19:00:00,23.0,83.21,145.0,12.075,1.24
24259,Lahore,2018-06-26 20:00:00,24.0,73.61,0.0,0.0,2.49
24260,Lahore,2018-06-26 21:00:00,25.0,69.33,100.0,9.2,2.49
24261,Lahore,2018-06-26 22:00:00,25.0,69.33,90.0,3.45,2.49
24262,Lahore,2018-06-26 23:00:00,27.0,69.71,265.0,4.6,2.49
24263,Lahore,2018-06-27 00:00:00,26.0,78.62,180.0,4.6,1.86
24264,Lahore,2018-06-27 01:00:00,26.5,78.69,120.0,9.775,1.86
24265,Lahore,2018-06-27 02:00:00,26.0,78.62,100.0,12.65,2.49
24266,Lahore,2018-06-27 03:00:00,27.0,74.11,45.0,5.75,2.49
24267,Lahore,2018-06-27 04:00:00,27.0,74.11,50.0,7.4750000000000005,2.33
24268,Lahore,2018-06-27 05:00:00,27.5,74.195,60.0,6.9,2.49
24269,Lahore,2018-06-27 06:00:00,28.0,72.09,60.0,7.4750000000000005,2.49
24270,Lahore,2018-06-27 07:00:00,29.0,72.25999999999999,85.0,9.2,2.49
24271,Lahore,2018-06-27 08:00:00,30.5,66.37,125.0,9.774999999999999,2.49
24272,Lahore,2018-06-27 09:00:00,31.0,62.47,100.0,8.05,2.49
24273,Lahore,2018-06-27 10:00:00,31.5,62.575,110.0,10.35,2.49
24274,Lahore,2018-06-27 11:00:00,30.0,68.21000000000001,115.0,9.2,2.49
24275,Lahore,2018-06-27 12:00:00,29.0,70.08,115.0,7.4750000000000005,2.49
24276,Lahore,2018-06-27 13:00:00,29.0,70.08,125.0,6.9,2.49
24277,Lahore,2018-06-27 14:00:00,29.0,70.08,130.0,5.75,2.49
24278,Lahore,2018-06-27 15:00:00,28.0,78.9,145.0,4.025,2.49
24279,Lahore,2018-06-27 16:00:00,28.0,78.9,0.0,0.0,2.49
24280,Lahore,2018-06-27 17:00:00,28.0,78.9,0.0,0.0,2.49
24281,Lahore,2018-06-27 18:00:00,28.0,74.28,30.0,1.725,2.49
24282,Lahore,2018-06-27 19:00:00,27.5,72.005,80.0,5.75,1.86
24283,Lahore,2018-06-27 20:00:00,26.0,73.95,80.0,5.75,1.86
24284,Lahore,2018-06-27 21:00:00,25.5,76.215,85.0,5.75,1.86
24285,Lahore,2018-06-27 22:00:00,25.0,83.575,65.0,5.75,1.86
24286,Lahore,2018-06-27 23:00:00,25.0,86.055,75.0,5.175,1.86
24287,Lahore,2018-06-28 00:00:00,25.0,86.055,160.0,1.725,1.705
24288,Lahore,2018-06-28 01:00:00,26.0,78.62,105.0,5.75,1.705
24289,Lahore,2018-06-28 02:00:00,25.0,83.44,110.0,5.75,1.55
24290,Lahore,2018-06-28 03:00:00,25.0,88.67,110.0,6.9,1.86
24291,Lahore,2018-06-28 04:00:00,26.0,83.55,85.0,5.175,2.1750000000000003
24292,Lahore,2018-06-28 05:00:00,26.0,83.55,85.0,6.9,2.49
24293,Lahore,2018-06-28 06:00:00,27.0,83.66,90.0,8.05,2.49
24294,Lahore,2018-06-28 07:00:00,27.0,83.66,95.0,9.2,3.11
24295,Lahore,2018-06-28 08:00:00,27.5,81.28,90.0,10.35,3.11
24296,Lahore,2018-06-28 09:00:00,28.0,78.9,65.0,12.075,3.11
24297,Lahore,2018-06-28 10:00:00,28.0,78.9,70.0,9.2,3.11
24298,Lahore,2018-06-28 11:00:00,28.0,78.9,65.0,11.5,3.11
24299,Lahore,2018-06-28 12:00:00,28.0,78.9,55.0,10.35,3.11
24300,Lahore,2018-06-28 13:00:00,27.0,78.76,50.0,10.35,3.11
24301,Lahore,2018-06-28 14:00:00,26.5,83.60499999999999,45.0,10.35,2.8
24302,Lahore,2018-06-28 15:00:00,26.0,83.55,70.0,9.2,3.11
24303,Lahore,2018-06-28 16:00:00,26.0,86.15,65.0,7.4750000000000005,3.11
24304,Lahore,2018-06-28 17:00:00,26.0,83.55,40.0,3.45,3.11
24305,Lahore,2018-06-28 18:00:00,26.0,86.15,65.0,5.175,2.49
24306,Lahore,2018-06-28 19:00:00,26.0,88.75,60.0,5.175,2.49
24307,Lahore,2018-06-28 20:00:00,26.0,86.15,30.0,5.75,2.49
24308,Lahore,2018-06-28 21:00:00,25.0,88.67,40.0,5.75,2.49
24309,Lahore,2018-06-28 22:00:00,25.0,88.67,20.0,8.625,2.49
24310,Lahore,2018-06-28 23:00:00,25.0,94.33500000000001,60.0,8.625,2.1750000000000003
24311,Lahore,2018-06-29 00:00:00,24.5,91.405,60.0,7.475,1.395
24312,Lahore,2018-06-29 01:00:00,24.0,94.14,30.0,7.475,1.395
24313,Lahore,2018-06-29 02:00:00,,,30.0,8.05,1.86
24314,Lahore,2018-06-29 03:00:00,26.0,88.75,20.0,12.65,2.49
24315,Lahore,2018-06-29 04:00:00,26.5,86.205,25.0,12.075,2.49
24316,Lahore,2018-06-29 05:00:00,27.0,88.83,10.0,16.1,2.49
24317,Lahore,2018-06-29 06:00:00,26.5,81.155,190.0,16.1,3.11
24318,Lahore,2018-06-29 07:00:00,28.0,78.9,185.0,13.8,3.11
24319,Lahore,2018-06-29 08:00:00,26.0,88.925,230.0,11.5,0.93
24320,Lahore,2018-06-29 09:00:00,25.0,94.19,145.0,13.225,1.86
24321,Lahore,2018-06-29 10:00:00,25.0,94.19,280.0,17.825,1.86
24322,Lahore,2018-06-29 11:00:00,25.0,94.19,350.0,15.525,1.86
24323,Lahore,2018-06-29 12:00:00,25.0,94.19,20.0,14.95,1.86
24324,Lahore,2018-06-29 13:00:00,26.0,88.75,55.0,12.65,1.86
24325,Lahore,2018-06-29 14:00:00,26.0,88.75,50.0,16.1,1.86
24326,Lahore,2018-06-29 15:00:00,26.0,88.75,30.0,8.625,2.49
24327,Lahore,2018-06-29 16:00:00,26.0,88.75,30.0,6.325,2.49
24328,Lahore,2018-06-29 17:00:00,26.0,88.75,40.0,5.75,2.49
24329,Lahore,2018-06-29 18:00:00,26.0,88.75,15.0,6.9,2.49
24330,Lahore,2018-06-29 19:00:00,26.0,88.75,15.0,8.625,2.49
24331,Lahore,2018-06-29 20:00:00,25.0,88.67,25.0,7.4750000000000005,2.49
24332,Lahore,2018-06-29 21:00:00,25.0,88.67,70.0,4.6,2.49
24333,Lahore,2018-06-29 22:00:00,25.0,88.67,50.0,5.75,2.49
24334,Lahore,2018-06-29 23:00:00,25.0,94.19,40.0,10.35,2.49
24335,Lahore,2018-06-30 00:00:00,24.5,94.16499999999999,50.0,9.2,2.49
24336,Lahore,2018-06-30 02:00:00,24.0,94.14,300.0,5.75,2.49
24337,Lahore,2018-06-30 03:00:00,26.0,83.55,10.0,10.35,2.49
24338,Lahore,2018-06-30 04:00:00,27.0,83.77,303.3333333333333,20.316666666666666,2.49
24339,Lahore,2018-06-30 05:00:00,29.0,74.44,230.0,21.85,2.49
24340,Lahore,2018-06-30 06:00:00,29.666666666666668,77.61,183.33333333333334,18.783333333333335,2.49
24341,Lahore,2018-06-30 07:00:00,31.0,74.77,30.0,10.35,2.8
24342,Lahore,2018-06-30 08:00:00,33.0,70.81,15.0,10.35,3.73
24343,Lahore,2018-06-30 09:00:00,33.0,68.78,35.0,10.925,3.73
24344,Lahore,2018-06-30 10:00:00,33.0,70.81,25.0,12.65,2.8
24345,Lahore,2018-06-30 11:00:00,32.5,70.86,75.0,13.8,2.1750000000000003
24346,Lahore,2018-06-30 12:00:00,31.0,74.77,120.0,4.6,2.49
24347,Lahore,2018-06-30 13:00:00,30.0,79.18,200.0,10.925,2.49
24348,Lahore,2018-06-30 14:00:00,29.0,83.88,95.0,2.3,2.49
24349,Lahore,2018-06-30 15:00:00,29.0,83.88,250.0,4.025,2.49
24350,Lahore,2018-06-30 16:00:00,29.0,83.88,0.0,0.0,2.49
24351,Lahore,2018-06-30 17:00:00,29.0,83.88,0.0,0.0,2.49
24352,Lahore,2018-06-30 18:00:00,29.0,83.88,0.0,0.0,2.49
24353,Lahore,2018-06-30 19:00:00,29.0,83.88,105.0,3.45,2.49
24354,Lahore,2018-06-30 20:00:00,29.0,83.88,0.0,0.0,2.49
24355,Lahore,2018-06-30 21:00:00,28.0,88.9,0.0,0.0,2.49
24356,Lahore,2018-06-30 22:00:00,28.0,88.9,0.0,0.0,2.49
24357,Lahore,2018-06-30 23:00:00,28.0,88.9,0.0,0.0,2.49
24358,Lahore,2018-07-01 00:00:00,28.0,88.9,0.0,0.0,1.86
24359,Lahore,2018-07-01 01:00:00,28.0,88.9,190.0,4.025,1.24
24360,Lahore,2018-07-01 02:00:00,29.0,83.88,30.0,5.75,1.86
24361,Lahore,2018-07-01 03:00:00,31.5,74.85,185.0,4.6,2.49
24362,Lahore,2018-07-01 04:00:00,32.0,74.93,330.0,5.75,2.49
24363,Lahore,2018-07-01 05:00:00,33.0,68.78,15.0,2.3,3.11
24364,Lahore,2018-07-01 06:00:00,34.0,66.95,50.0,3.45,3.11
24365,Lahore,2018-07-01 07:00:00,35.0,59.69,0.0,0.0,3.11
24366,Lahore,2018-07-01 08:00:00,34.5,61.4,0.0,0.0,3.11
24367,Lahore,2018-07-01 09:00:00,35.0,61.504999999999995,0.0,0.0,3.11
24368,Lahore,2018-07-01 10:00:00,36.0,59.92,120.0,2.3,3.11
24369,Lahore,2018-07-01 11:00:00,35.0,63.32,200.0,5.75,3.11
24370,Lahore,2018-07-01 12:00:00,35.0,63.32,210.0,5.175,3.11
24371,Lahore,2018-07-01 13:00:00,35.0,63.32,250.0,6.9,2.49
24372,Lahore,2018-07-01 14:00:00,34.0,66.95,60.0,6.9,2.49
24373,Lahore,2018-07-01 15:00:00,33.0,66.75,260.0,3.45,2.49
24374,Lahore,2018-07-01 16:00:00,32.5,72.87,230.0,3.45,2.49
24375,Lahore,2018-07-01 17:00:00,32.0,74.93,125.0,1.725,2.49
24376,Lahore,2018-07-01 18:00:00,31.0,79.31,130.0,1.725,2.49
24377,Lahore,2018-07-01 19:00:00,31.0,79.31,0.0,0.0,2.49
24378,Lahore,2018-07-01 20:00:00,30.0,83.99,190.0,3.45,2.49
24379,Lahore,2018-07-01 21:00:00,30.0,83.99,0.0,0.0,2.49
24380,Lahore,2018-07-01 22:00:00,30.0,83.99,45.0,1.725,2.49
24381,Lahore,2018-07-01 23:00:00,29.0,86.43,95.0,1.725,2.33
24382,Lahore,2018-07-02 00:00:00,29.0,88.98,105.0,1.725,1.395
24383,Lahore,2018-07-02 01:00:00,29.5,86.485,175.0,3.45,0.62
24384,Lahore,2018-07-02 02:00:00,31.0,79.31,0.0,0.0,0.62
24385,Lahore,2018-07-02 03:00:00,33.0,70.81,155.0,5.175,1.395
24386,Lahore,2018-07-02 04:00:00,34.0,68.97,190.0,6.9,2.015
24387,Lahore,2018-07-02 05:00:00,34.5,65.135,205.0,8.05,2.49
24388,Lahore,2018-07-02 06:00:00,35.0,63.32,230.0,6.325,3.11
24389,Lahore,2018-07-02 07:00:00,36.0,59.92,235.0,6.9,3.11
24390,Lahore,2018-07-02 08:00:00,37.0,56.72,250.0,6.325,3.11
24391,Lahore,2018-07-02 09:00:00,37.5,53.59,50.0,3.45,3.11
24392,Lahore,2018-07-02 10:00:00,35.0,59.69,70.0,11.5,3.11
24393,Lahore,2018-07-02 11:00:00,37.0,56.72,100.0,10.925,3.11
24394,Lahore,2018-07-02 12:00:00,36.5,56.599999999999994,115.0,10.925,3.11
24395,Lahore,2018-07-02 13:00:00,33.0,70.94,115.0,10.35,3.11
24396,Lahore,2018-07-02 14:00:00,32.0,70.63,105.0,10.925,2.49
24397,Lahore,2018-07-02 15:00:00,31.0,70.45,95.0,9.775,2.49
24398,Lahore,2018-07-02 16:00:00,31.5,72.69999999999999,115.0,8.625,2.49
24399,Lahore,2018-07-02 17:00:00,31.0,74.77,110.0,9.2,2.49
24400,Lahore,2018-07-02 18:00:00,31.0,70.45,130.0,8.05,2.49
24401,Lahore,2018-07-02 19:00:00,31.0,70.45,140.0,9.774999999999999,2.49
24402,Lahore,2018-07-02 20:00:00,26.5,89.52000000000001,340.0,21.275,0.65
24403,Lahore,2018-07-02 21:00:00,24.0,100.0,60.0,11.5,0.93
24404,Lahore,2018-07-02 22:00:00,24.0,94.14,85.0,12.649999999999999,1.085
24405,Lahore,2018-07-02 23:00:00,24.0,94.14,155.0,6.9,0.93
24406,Lahore,2018-07-03 00:00:00,25.0,94.19,165.0,8.05,1.24
24407,Lahore,2018-07-03 01:00:00,25.0,88.67,55.0,5.175,1.86
24408,Lahore,2018-07-03 02:00:00,23.5,94.12,90.0,8.05,0.93
24409,Lahore,2018-07-03 03:00:00,24.0,94.14,350.0,19.55,1.24
24410,Lahore,2018-07-03 04:00:00,22.5,97.03,120.0,11.5,0.62
24411,Lahore,2018-07-03 05:00:00,23.0,94.1,135.0,12.65,1.395
24412,Lahore,2018-07-03 06:00:00,24.0,94.14,225.0,12.65,1.86
24413,Lahore,2018-07-03 07:00:00,22.5,94.08,310.0,12.65,1.86
24414,Lahore,2018-07-03 08:00:00,22.0,100.0,150.0,11.5,1.86
24415,Lahore,2018-07-03 09:00:00,23.0,94.1,140.0,12.075,1.86
24416,Lahore,2018-07-03 10:00:00,24.0,88.59,90.0,6.9,2.49
24417,Lahore,2018-07-03 11:00:00,25.0,83.44,50.0,8.05,2.49
24418,Lahore,2018-07-03 13:00:00,25.0,83.44,40.0,6.9,2.49
24419,Lahore,2018-07-03 15:00:00,25.0,83.44,70.0,12.075,2.49
24420,Lahore,2018-07-03 16:00:00,26.0,88.75,55.0,5.75,2.49
24421,Lahore,2018-07-03 17:00:00,26.0,88.75,50.0,2.3,2.49
24422,Lahore,2018-07-03 18:00:00,26.0,88.75,0.0,0.0,2.49
24423,Lahore,2018-07-03 19:00:00,26.0,88.75,70.0,8.05,2.49
24424,Lahore,2018-07-03 20:00:00,26.0,88.75,0.0,0.0,2.49
24425,Lahore,2018-07-03 21:00:00,23.5,94.12,275.0,14.375,1.0250000000000001
24426,Lahore,2018-07-03 22:00:00,24.0,94.14,195.0,9.2,2.1750000000000003
24427,Lahore,2018-07-03 23:00:00,25.0,88.67,120.0,5.75,2.49
24428,Lahore,2018-07-04 00:00:00,24.0,91.36500000000001,105.0,2.3,2.49
24429,Lahore,2018-07-04 01:00:00,24.0,88.59,210.0,6.9,2.49
24430,Lahore,2018-07-04 03:00:00,24.0,88.59,210.0,10.35,1.86
24431,Lahore,2018-07-04 04:00:00,26.0,83.55,330.0,6.9,2.49
24432,Lahore,2018-07-04 05:00:00,27.0,78.76,75.0,2.875,2.49
24433,Lahore,2018-07-04 06:00:00,28.0,74.28,210.0,3.45,2.49
24434,Lahore,2018-07-04 07:00:00,28.0,74.28,70.0,2.3,3.11
24435,Lahore,2018-07-04 08:00:00,29.0,70.08,170.0,5.75,3.11
24436,Lahore,2018-07-04 09:00:00,29.5,68.11500000000001,150.0,10.35,3.42
24437,Lahore,2018-07-04 10:00:00,29.0,65.95,135.0,6.9,3.73
24438,Lahore,2018-07-04 11:00:00,30.0,66.15,120.0,6.325,4.35
